10.8,-32.00752479132305
10.85,-32.00775817802643
10.9,-32.00798133392598
10.95,-32.00819471619191
11.,-32.00839879778792
11.05,-32.00859406570242
11.1,-32.00878101917334
11.15,-32.008960167899836
11.2,-32.00913203023467
11.25,-32.009297131352454
11.3,-32.00945600139018
11.35,-32.00960917355751
11.4,-32.009757182215836
11.45,-32.00990056092633
11.5,-32.010039840468544
11.55,-32.0101755468324
11.6,-32.01030819918788
11.65,-32.010438307837596
11.7,-32.010566372158806
11.75,-32.01069287854263
11.8,-32.01081829833884
11.85,-32.010943085815846
11.9,-32.01106767614605
11.95,-32.011192483427585
12.,-32.01131789875377
12.05,-32.0114442883423
12.1,-32.01157199173626
12.15,-32.0117013200894
12.2,-32.01183255454789
12.25,-32.01196594474095
12.3,-32.01210170739245
12.35,-32.0122400250649
12.4,-32.012381045047285
12.45,-32.012524878397244
12.5,-32.01267159914734
12.55,-32.0128212436846
12.6,-32.012973810311365
12.65,-32.013129258994404
12.7,-32.0132875113084
12.75,-32.01344845057836
12.8,-32.01361192222458
12.85,-32.013777734312185
12.9,-32.01394565830604
12.95,-32.014115430030486
13.,-32.01428675083166
13.05,-32.01445928893909
13.1,-32.01463268102145
13.15,-32.014806533930155
13.2,-32.01498042662307
13.25,-32.01515391225908
13.3,-32.01532652045316
13.35,-32.01549775968009
13.4,-32.01566711981415
13.45,-32.01583407479048
13.5,-32.01599808537343
13.55,-32.01615860201571
13.6,-32.016315067791815
13.65,-32.01646692138833
13.7,-32.016613600133084
13.75,-32.01675454304494
13.8,-32.01688919388551
13.85,-32.017017004194074
13.9,-32.01713743628682
13.95,-32.017249966201945
14.,-32.01735408657203
14.05,-32.01744930940586
14.1,-32.017535168762336
14.15,-32.01761122329952
14.2,-32.01767705868322
14.25,-32.01773228983983
14.3,-32.01777656303972
14.35,-32.01780955779821
14.4,-32.01783098858276
14.45,-32.017840606315936
14.5,-32.01783819966561
14.55,-32.01782359611482
14.6,-32.0177966628057
14.65,-32.01775730715297
14.7,-32.01770547722464
14.75,-32.01764116188855
14.8,-32.01756439072557
14.85,-32.017475233711366
14.9,-32.01737380067066
14.95,-32.017260240508975
15.,-32.01713474022881
15.05,-32.01699752373826
15.1,-32.016848850461535
15.15,-32.016689013762246
15.2,-32.016518339191286
15.25,-32.01633718257238
15.3,-32.01614592793918
15.35,-32.01594498533889
15.4,-32.015734788517804
15.45,-32.01551579250507
15.5,-32.01528847111129
15.55,-32.01505331435899
15.6,-32.01481082586215
15.65,-32.01456152017225
15.7,-32.014305920108036
15.75,-32.01404455408621
15.8,-32.01377795346991
15.85,-32.01350664995151
15.9,-32.013231172985535
15.95,-32.01295204728731
16.,-32.01266979041174
16.05,-32.01238491042614
16.1,-32.01209790369008
16.15,-32.01180925275412
16.2,-32.01151942438846
16.25,-32.01122886775133
16.3,-32.010938012705715
16.35,-32.01064726829219
16.4,-32.01035702136393
16.45,-32.01006763538928
16.5,-32.00977944942557
16.55,-32.00949277726705
16.6,-32.00920790676829
16.65,-32.00892509934345
16.7,-32.00864458964044
16.75,-32.0083665853881
16.8,-32.008091267413306
16.85,-32.00781878982382
16.9,-32.007549280352016
16.95,-32.00728284085331
17.,-32.007019547952595
17.05,-32.006759453831116
17.1,-32.00650258714535
17.15,-32.006248954069115
17.2,-32.005998539449386
17.25,-32.005751308065875
17.3,-32.005507205983996
17.35,-32.00526616199064
17.4,-32.00502808910182
17.45,-32.004792886131185
17.5,-32.004560439308115
17.55,-32.00433062393451
17.6,-32.00410330606888
17.65,-32.00387834422695
17.7,-32.00365559108798
17.75,-32.003434895196065
17.8,-32.00321610264647
17.85,-32.002999058746795
17.9,-32.00278360964365
17.95,-32.002569603905805
18.,-32.002356894055055
18.05,-32.00214533803699
18.1,-32.00193480062392
18.15,-32.00172515474322
18.2,-32.001516282724566
18.25,-32.00130807746049
18.3,-32.00110044347506
18.35,-32.00089329789615
18.4,-32.00068657132766
18.45,-32.00048020861832
18.5,-32.00027416952452
18.55,-32.00006842926548
18.6,-31.999862978969176
18.65,-31.99965782600857
18.7,-31.99945299422803
18.75,-31.99924852406044
18.8,-31.999044472536145
18.85,-31.998840913185333
18.9,-31.998637935836136
18.95,-31.99843564631101
19.,-31.99823416602465
19.05,-31.99803363148703
19.1,-31.997834193715583
19.15,-31.997636017560975
19.2,-31.997439280951248
19.25,-31.997244174059453
19.3,-31.997050898400182
19.35,-31.996859665860693
19.4,-31.996670697672492
19.45,-31.996484223329514
19.5,-31.99630047945917
19.55,-31.996119708652582
19.6,-31.995942158260597
19.65,-31.995768079162048
19.7,-31.995597724510837
19.75,-31.995431348468482
19.8,-31.995269204928576
19.85,-31.995111546239674
19.9,-31.994958621932966
19.95,-31.994810677460993
20.,-31.994667952953485
20.05,-31.994530681996206
20.1,-31.994399090438595
20.15,-31.99427339523557
20.2,-31.99415380332883
20.25,-31.99404051057254
20.3,-31.99393370070806
20.35,-31.99383354439217
20.4,-31.993740198282698
20.45,-31.99365380418536
20.5,-31.993574488265118
20.55,-31.993502360325067
20.6,-31.99343751315548
20.65,-31.99338002195532
20.7,-31.993329943828062
20.75,-31.99328731735337
20.8,-31.993252162235823
20.85,-31.9932244790314
20.9,-31.993204248952186
20.95,-31.993191433749338
21.,-31.99318597567403
21.05,-31.993187797515716
21.1,-31.993196802716707
21.15,-31.99321287556186
21.2,-31.993235881441688
21.25,-31.99326566718701
21.3,-31.993302061473027
21.35,-31.99334487529032
21.4,-31.99339390248014
21.45,-31.993448920331105
21.5,-31.99350969023416
21.55,-31.993575958392558
21.6,-31.993647456583382
21.65,-31.993723902967048
21.7,-31.99380500294102
21.75,-31.993890450033987
21.8,-31.9939799268365
21.85,-31.994073105964198
21.9,-31.99416965104953
21.95,-31.994269217757957
22.,-31.994371454824588
22.05,-31.994476005107213
22.1,-31.994582506651685
22.15,-31.994690593765718
22.2,-31.994799898097174
22.25,-31.994910049712967
22.3,-31.995020678174903
22.35,-31.99513141360871
22.4,-31.99524188776279
22.45,-31.99535173505321
22.5,-31.995460593591655
22.55,-31.995568106193236
22.6,-31.995673921361035
22.65,-31.995777694244623
22.7,-31.995879087569808
22.75,-31.99597777253708
22.8,-31.996073429686373
22.85,-31.996165749725918
22.9,-31.996254434323216
22.95,-31.99633919685617
23.,-31.99641976312274
23.05,-31.996495872007582
23.1,-31.996567276104305
23.15,-31.996633742292136
23.2,-31.996695052266016
23.25,-31.9967510030192
23.3,-31.996801407277687
23.35,-31.996846093885946
23.4,-31.99688490814348
23.45,-31.99691771209204
23.5,-31.996944384753313
23.55,-31.996964822317175
23.6,-31.996978938280613
23.65,-31.996986663537655
23.7,-31.996987946420674
23.75,-31.99698275269365
23.8,-31.996971065497977
23.85,-31.996952885251645
23.9,-31.9969282295026
23.95,-31.99689713273727
24.,-31.99685964614532
24.05,-31.99681583734179
24.1,-31.996765790047817
24.15,-31.99670960373134
24.2,-31.996647393209095
24.25,-31.996579288211443
24.3,-31.996505432911565
24.35,-31.99642598542058
24.4,-31.996341117250356
24.45,-31.99625101274567
24.5,-31.99615586848752
24.55,-31.99605589266946
24.6,-31.99595130444881
24.65,-31.995842333274673
24.7,-31.995729218194754
24.75,-31.99561220714295
24.8,-31.995491556209767
24.85,-31.99536752889761
24.9,-31.995240395363062
24.95,-31.995110431648204
25.,-31.994977918903157
25.05,-31.994843142601905
25.1,-31.99470639175359
25.15,-31.994567958111375
25.2,-31.994428135381042
25.25,-31.994287218431367
25.3,-31.994145502508495
25.35,-31.994003282456294
25.4,-31.9938608519448
25.45,-31.993718502708788
25.5,-31.993576523798453
25.55,-31.993435200844143
25.6,-31.993294815337105
25.65,-31.993155643928034
25.7,-31.99301795774531
25.75,-31.992882021734584
25.8,-31.992748094021458
25.85,-31.992616425298824
25.9,-31.992487258240402
25.95,-31.992360826941933
26.,-31.992237356391374
26.05,-31.992117061969388
26.1,-31.992000148981294
26.15,-31.991886812221555
26.2,-31.991777235571792
26.25,-31.991671591633228
26.3,-31.99157004139426
26.35,-31.991472733933907
26.4,-31.991379806161614
26.45,-31.991291382593904
26.5,-31.99120757516814
26.55,-31.99112848309366
26.6,-31.991054192740368
26.65,-31.990984777564716
26.7,-31.99092029807299
26.75,-31.990860801821622
26.8,-31.99080632345419
26.85,-31.99075688477459
26.9,-31.99071249485583
26.95,-31.990673150183788
27.,-31.99063883483504
27.05,-31.99060952068801
27.1,-31.99058516766637
27.15,-31.990565724013603
27.2,-31.990551126597637
27.25,-31.99054130124429
27.3,-31.99053616309815
27.35,-31.99053561700959
27.4,-31.990539557946423
27.45,-31.990547871428653
27.5,-31.99056043398485
27.55,-31.99057711362843
27.6,-31.9905977703523
27.65,-31.99062225664006
27.7,-31.99065041799217
27.75,-31.99068209346527
27.8,-31.990717116222896
27.85,-31.990755314095907
27.9,-31.99079651015077
27.95,-31.990840523264005
28.,-31.99088716870102
28.05,-31.99093625869758
28.1,-31.990987603042235
28.15,-31.99104100965797
28.2,-31.991096285181435
28.25,-31.99115323553817
28.3,-31.991211666512164
28.35,-31.99127138430825
28.4,-31.991332196105848
28.45,-31.991393910602607
28.5,-31.991456338546527
28.55,-31.991519293255294
28.6,-31.9915825911215
28.65,-31.991646052102585
28.7,-31.99170950019432
28.75,-31.991772763886818
28.8,-31.991835676602
28.85,-31.991898077111628
28.9,-31.991959809935025
28.95,-31.99202072571569
29.,-31.992080681576095
29.05,-31.99213954144998
29.1,-31.992197176391628
29.15,-31.992253464861555
29.2,-31.992308292988216
29.25,-31.992361554805328
29.3,-31.992413152464565
29.35,-31.99246299642334
29.4,-31.992511005607522
29.45,-31.992557107549054
29.5,-31.992601238498352
29.55,-31.992643343511556
29.6,-31.992683376512744
29.65,-31.99272130033124
29.7,-31.99275708671422
29.75,-31.992790716314886
29.8,-31.99282217865655
29.85,-31.992851472072974
29.9,-31.9928786036254
29.95,-31.992903588996757
30.,-31.992926452363555
30.05,-31.992947226246013
30.1,-31.99296595133708
30.15,-31.99298267631097
30.2,-31.992997457611903
30.25,-31.993010359223796
30.3,-31.993021452421665
30.35,-31.993030815505573
30.4,-31.993038533517904
30.45,-31.993044697944875
30.5,-31.993049406403202
30.55,-31.993052762312786
30.6,-31.993054874556424
30.65,-31.993055857127516
30.7,-31.993055828766742
30.75,-31.993054912588768
30.8,-31.993053235699975
30.85,-31.99305092880832
30.9,-31.993048125826334
30.95,-31.993044963468428
31.,-31.993041580843478
31.05,-31.993038119043923
31.1,-31.99303472073237
31.15,-31.99303152972687
31.2,-31.993028690585962
31.25,-31.993026348194597
31.3,-31.993024647351998
31.35,-31.993023732362634
31.4,-31.993023746631287
31.45,-31.993024832263384
31.5,-31.99302712967154
31.55,-31.993030777189432
31.6,-31.993035910694005
31.65,-31.993042663236903
31.7,-31.99305116468624
31.75,-31.99306154137948
31.8,-31.99307391578845
31.85,-31.99308840619725
31.9,-31.99310512639393
31.95,-31.99312418537671
32.,-31.993145687075426
32.05,-31.993169730088965
32.1,-31.99319640743925
32.15,-31.993225806342405
32.2,-31.993258007997614
32.25,-31.99329308739415
32.3,-31.99333111313698
32.35,-31.99337214729132
32.4,-31.99341624524644
32.45,-31.993463455598917
32.5,-31.99351382005555
32.55,-31.99356737335602
32.6,-31.99362414321535
32.65,-31.993684150286164
32.7,-31.99374740814058
32.75,-31.99381392327173
32.8,-31.993883695114526
32.85,-31.993956716085574
32.9,-31.994032971641744
32.95,-31.994112440357124
33.,-31.99419509401781
33.05,-31.994280897734104
33.1,-31.994369810069486
33.15,-31.994461783185802
33.2,-31.994556763003974
33.25,-31.9946546893795
33.3,-31.994755496292072
33.35,-31.99485911204838
33.4,-31.99496545949743
33.45,-31.995074456257377
33.5,-31.99518601495307
33.55,-31.995300043463317
33.6,-31.995416445176996
33.65,-31.99553511925699
33.7,-31.99565596091102
33.75,-31.995778861668366
33.8,-31.99590370966148
33.85,-31.996030389911535
33.9,-31.996158784616874
33.95,-31.996288773443414
34.,-31.996420233816014
34.05,-31.99655304120985
34.1,-31.996687069440878
34.15,-31.996822190954408
34.2,-31.996958277110995
34.25,-31.997095198468678
34.3,-31.997232825060806
34.35,-31.997371026668606
34.4,-31.997509673087798
34.45,-31.99764863438843
34.5,-31.99778778116738
34.55,-31.997926984792798
34.6,-31.99806611763993
34.65,-31.9982050533178
34.7,-31.998343666886264
34.75,-31.998481835062933
34.8,-31.99861943641968
34.85,-31.998756351568314
34.9,-31.99889246333516
34.95,-31.999027656924333
35.,-31.999161820069517
35.05,-31.999294843174088
35.1,-31.99942661943957
35.15,-31.999557044982353
35.2,-31.999686018938675
35.25,-31.999813443558025
35.3,-31.999939224284983
35.35,-32.00006326982971
35.4,-32.000185492227324
35.45,-32.000305806886324
35.5,-32.000424132626414
35.55,-32.00054039170599
35.6,-32.000654509839755
35.65,-32.000766416206645
35.7,-32.0008760434487
35.75,-32.000983327661146
35.8,-32.00108820837424
35.85,-32.00119062852736
35.9,-32.00129053443571
35.95,-32.00138787575037
36.,-32.001482605411965
36.05,-32.00157467959873
36.1,-32.001664057669274
36.15,-32.001750702100715
36.2,-32.00183457842275
36.25,-32.00191565514805
36.3,-32.0019939036997
36.35,-32.00206929833597
36.4,-32.00214181607323
36.45,-32.00221143660718
36.5,-32.00227814223318
36.55,-32.00234191776588
36.6,-32.00240275045886
36.65,-32.002460629924485
36.7,-32.00251554805451
36.75,-32.002567498941836
36.8,-32.002616478803674
36.85,-32.002662485906534
36.9,-32.0027055204934
36.95,-32.00274558471319
37.,-32.00278268255298
37.05,-32.002816819773116
37.1,-32.002848003845315
37.15,-32.00287624389417
37.2,-32.002901550642015
37.25,-32.00292393635726
37.3,-32.002943414806474
37.35,-32.002960001210006
37.4,-32.00297371220146
37.45,-32.002984565790825
37.5,-32.0029925813313
37.55,-32.00299777948987
37.6,-32.00300018222141
37.65,-32.00299981274639
37.7,-32.002996695531905
37.75,-32.00299085627612
37.8,-32.00298232189574
37.85,-32.002971120516555
37.9,-32.0029572814667
37.95,-32.002940835272675
38.,-32.002921813657586
38.05,-32.00290024954177
38.1,-32.002876177045195
38.15,-32.00284963149179
38.2,-32.00282064941508
38.25,-32.002789268565174
38.3,-32.00275552791674
38.35,-32.00271946767766
38.4,-32.002681129298196
38.45,-32.00264055548043
38.5,-32.002597790187586
38.55,-32.00255287865316
38.6,-32.002505867389495
38.65,-32.0024568041956
38.7,-32.00240573816399
38.75,-32.00235271968628
38.8,-32.00229780045737
38.85,-32.002241033477986
38.9,-32.00218247305536
38.95,-32.00212217480191
39.,-32.00206019563169
39.05,-32.00199659375451
39.1,-32.00193142866752
39.15,-32.001864761144134
39.2,-32.00179665322027
39.25,-32.001727168177545
39.3,-32.0016563705237
39.35,-32.00158432596982
39.4,-32.001511101404525
39.45,-32.00143676486495
39.5,-32.00136138550456
39.55,-32.00128503355775
39.6,-32.001207780301165
39.65,-32.00112969801188
39.7,-32.00105085992231
39.75,-32.000971340172015
39.8,-32.00089121375636
39.85,-32.000810556472146
39.9,-32.000729444860205
39.95,-32.00064795614519
40.,-32.00056616817246
40.05,-32.000484159342385
40.1,-32.000402008541926
40.15,-32.00031979507393
40.2,-32.000237598583944
40.25,-32.00015549898498
40.3,-32.00007357638016
40.35,-31.99999191098355
40.4,-31.99991058303922
40.45,-31.999829672738848
40.5,-31.99974926013785
40.55,-31.999669425070415
40.6,-31.999590247063455
40.65,-31.99951180524975
40.7,-31.99943417828046
40.75,-31.999357444237152
40.8,-31.999281680543575
40.85,-31.99920696387735
40.9,-31.99913337008174
40.95,-31.99906097407777
41.,-31.99898984977676
41.05,-31.998920069993567
41.1,-31.998851706360664
41.15,-31.998784829243235
41.2,-31.998719507655498
41.25,-31.998655809178384
41.3,-31.998593799878787
41.35,-31.998533544230515
41.4,-31.998475105037134
41.45,-31.998418543356834
41.5,-31.99836391842952
41.55,-31.99831128760618
41.6,-31.998260706280806
41.65,-31.99821222782487
41.7,-31.998165903524598
41.75,-31.998121782521086
41.8,-31.998079911753425
41.85,-31.998040335904932
41.9,-31.99800309735258
41.95,-31.997968236119785
42.,-31.99793578983254
42.05,-31.997905793679084
42.1,-31.997878280373158
42.15,-31.99785328012087
42.2,-31.997830820591318
42.25,-31.99781092689094
42.3,-31.99779362154176
42.35,-31.997778924463464
42.4,-31.997766852959383
42.45,-31.997757421706478
42.5,-31.997750642749224
42.55,-31.997746525497554
42.6,-31.997745076728755
42.65,-31.997746300593384
42.7,-31.9977501986252
42.75,-31.997756769755068
42.8,-31.997766010328828
42.85,-31.997777914129145
42.9,-31.99779247240123
42.95,-31.99780967388248
43.,-31.997829504835906
43.05,-31.997851949087373
43.1,-31.997876988066523
43.15,-31.99790460085136
43.2,-31.99793476421641
43.25,-31.997967452684353
43.3,-31.99800263858106
43.35,-31.998040292093954
43.4,-31.99808038133354
43.45,-31.998122872398035
43.5,-31.998167729441004
43.55,-31.998214914741784
43.6,-31.998264388778704
43.65,-31.998316110304838
43.7,-31.99837003642623
43.75,-31.998426122682414
43.8,-31.998484323129073
43.85,-31.998544590422703
43.9,-31.998606875907083
43.95,-31.99867112970141
44.,-31.99873730078992
44.05,-31.99880533711281
44.1,-31.99887518565829
44.15,-31.998946792555564
44.2,-31.999020103168572
44.25,-31.999095062190285
44.3,-31.99917161373736
44.35,-31.999249701444985
44.4,-31.999329268561656
44.45,-31.99941025804376
44.5,-31.999492612649714
44.55,-31.999576275033462
44.6,-31.999661187837162
44.65,-31.999747293782818
44.7,-31.9998345357627
44.75,-31.999922856928322
44.8,-32.00001220077779
44.85,-32.00010251124136
44.9,-32.000193732764956
44.95,-32.000285810391496
45.,-32.000378689839884
45.05,-32.000472317581384
45.1,-32.00056664091333
45.15,-32.00066160802988
45.2,-32.0007571680898
45.25,-32.00085327128096
45.3,-32.00094986888153
45.35,-32.00104691331767
45.4,-32.00114435821761
45.45,-32.00124215846195
45.5,-32.001340270230195
45.55,-32.00143865104321
45.6,-32.00153725980174
45.65,-32.0016360568207
45.7,-32.00173500385937
45.75,-32.0018340641472
45.8,-32.00193320240535
45.85,-32.002032384863924
45.9,-32.002131579274725
45.95,-32.00223075491967
46.,-32.00232988261476
46.05,-32.00242893470966
46.1,-32.00252788508293
46.15,-32.00262670913282
46.2,-32.002725383763845
46.25,-32.00282388736906
46.3,-32.002922199808154
46.35,-32.0030203023814
46.4,-32.00311817779966
46.45,-32.003215810150365
46.5,-32.00331318485979
46.55,-32.00341028865156
46.6,-32.003507109501605
46.65,-32.00360363658977
46.7,-32.003699860248084
46.75,-32.00379577190596
46.8,-32.003891364032484
46.85,-32.00398663007589
46.9,-32.00408156440056
46.95,-32.00417616222155
47.,-32.00427041953705
47.05,-32.00436433305878
47.1,-32.00445790014071
47.15,-32.00455111870618
47.2,-32.00464398717377
47.25,-32.00473650438204
47.3,-32.0048286695134
47.35,-32.004920482017404
47.4,-32.00501194153357
47.45,-32.00510304781412
47.5,-32.0051938006467
47.55,-32.00528419977753
47.6,-32.00537424483489
47.65,-32.00546393525361
47.7,-32.00555327020036
47.75,-32.00564224850027
47.8,-32.00573086856496
47.85,-32.00581912832217
47.9,-32.00590702514741
47.95,-32.00599455579749
48.,-32.006081716346515
48.05,-32.006168502124176
48.1,-32.006254907656874
48.15,-32.00634092661152
48.2,-32.006426551742436
48.25,-32.006511774841385
48.3,-32.00659658669094
48.35,-32.00668097702126
48.4,-32.00676493447054
48.45,-32.00684844654907
48.5,-32.006931499607234
48.55,-32.0070140788073
48.6,-32.00709616809933
48.65,-32.0071777502011
48.7,-32.00725880658222
48.75,-32.007339317452406
48.8,-32.00741926175403
48.85,-32.00749861715895
48.9,-32.007577360069554
48.95,-32.007655465624204
49.,-32.00773290770683
49.05,-32.00780965896094
49.1,-32.00788569080766
49.15,-32.00796097346819
49.2,-32.008035475990155
49.25,-32.00810916627819
49.3,-32.00818201112841
49.35,-32.008253976266815
49.4,-32.008325026391454
49.45,-32.00839512521827
49.5,-32.00846423553055
49.55,-32.00853231923172
49.6,-32.00859933740149
49.65,-32.008665250355115
49.7,-32.008730017705645
49.75,-32.00879359842895
49.8,-32.008855950931476
49.85,-32.00891703312037
49.9,-32.008976802475935
49.95,-32.00903521612619
50.,-32.00909223092328
50.05,-32.00914780352158
50.1,-32.00920189045735
50.15,-32.00925444822958
50.2,-32.00930543338201
50.25,-32.00935480258588
50.3,-32.009402512723426
50.35,-32.00944852097177
50.4,-32.00949278488701
50.45,-32.00953526248833
50.5,-32.00957591234185
50.55,-32.009614693644124
50.6,-32.0096515663049
50.65,-32.00968649102911
50.7,-32.009719429397755
50.75,-32.00975034394757
50.8,-32.00977919824922
50.85,-32.00980595698384
50.9,-32.00983058601776
50.95,-32.00985305247523
51.,-32.00987332480892
51.05,-32.009891372868104
51.1,-32.0099071679643
51.15,-32.00992068293428
51.2,-32.009931892200186
51.25,-32.009940771826805
51.3,-32.00994729957566
51.35,-32.00995145495597
51.4,-32.00995321927227
51.45,-32.0099525756686
51.5,-32.00994950916926
51.55,-32.00994400671586
51.6,-32.00993605720085
51.65,-32.009925651497184
51.7,-32.00991278248437
51.75,-32.00989744507052
51.8,-32.00987963621072
51.85,-32.0098593549214
51.9,-32.00983660229094
51.95,-32.00981138148623
52.,-32.00978369775556
52.05,-32.00975355842743
52.1,-32.00972097290572
52.15,-32.009685952660924
52.2,-32.00964851121771
52.25,-32.00960866413877
52.3,-32.00956642900501
52.35,-32.00952182539223
52.4,-32.00947487484427
52.45,-32.00942560084285
52.5,-32.00937402877399
52.55,-32.00932018589138
52.6,-32.00926410127657
52.65,-32.009205805796256
52.7,-32.00914533205667
52.75,-32.00908271435533
52.8,-32.009017988630156
52.85,-32.008951192406165
52.9,-32.00888236473987
52.95,-32.00881154616155
53.,-32.00873877861549
53.05,-32.00866410539838
53.1,-32.008587571096065
53.15,-32.00850922151868
53.2,-32.00842910363453
53.25,-32.00834726550266
53.3,-32.00826375620439
53.35,-32.00817862577404
53.4,-32.008091925128824
53.45,-32.008003705998235
53.5,-32.007914020853036
53.55,-32.007822922833945
53.6,-32.00773046568032
53.65,-32.007636703658775
53.7,-32.00754169149217
53.75,-32.00744548428881
53.8,-32.007348137472256
53.85,-32.00724970671175
53.9,-32.007150247853374
53.95,-32.00704981685224
54.,-32.006948469705605
